case,event,timestamp,lifecycle,apploc:joinpoint,apprun:nanotime,apploc:app,apploc:linenr,apploc:etype,apprun:threadid,apploc:filename,apploc:node,apploc:regionstr,apploc:tier
,org.junit.runners.model.TestClass.getAnnotations(),53:29.7,start,org.junit.runners.model.TestClass.getAnnotations(),4.84301E+12,junit-4.12,212,call,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getAnnotations(),53:29.7,start,org.junit.runners.model.TestClass.getAnnotations(),4.84301E+12,junit-4.12,212,return,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getRunnerAnnotations(),53:29.7,start,org.junit.runners.ParentRunner.getRunnerAnnotations(),4.84301E+12,junit-4.12,340,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])",53:29.7,start,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])",4.84301E+12,junit-4.12,45,call,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])",53:29.7,start,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])",4.84301E+12,junit-4.12,45,return,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.getChildren(),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.getChildren(),4.84301E+12,junit-4.12,106,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods(),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods(),4.84301E+12,junit-4.12,119,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getTestClass(),53:29.7,start,org.junit.runners.ParentRunner.getTestClass(),4.84301E+12,junit-4.12,314,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getTestClass(),53:29.7,start,org.junit.runners.ParentRunner.getTestClass(),4.84301E+12,junit-4.12,314,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class),53:29.7,start,org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class),4.84301E+12,junit-4.12,126,call,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class),53:29.7,start,org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class),4.84301E+12,junit-4.12,126,return,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods(),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods(),4.84301E+12,junit-4.12,119,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.getChildren(),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.getChildren(),4.84301E+12,junit-4.12,106,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object),4.84301E+12,junit-4.12,57,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod),4.84301E+12,junit-4.12,93,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.hashCode(),53:29.7,start,org.junit.runners.model.FrameworkMethod.hashCode(),4.84301E+12,junit-4.12,161,call,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.hashCode(),53:29.7,start,org.junit.runners.model.FrameworkMethod.hashCode(),4.84301E+12,junit-4.12,161,return,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getTestClass(),53:29.7,start,org.junit.runners.ParentRunner.getTestClass(),4.84301E+12,junit-4.12,314,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getTestClass(),53:29.7,start,org.junit.runners.ParentRunner.getTestClass(),4.84301E+12,junit-4.12,314,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getJavaClass(),53:29.7,start,org.junit.runners.model.TestClass.getJavaClass(),4.84301E+12,junit-4.12,184,call,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getJavaClass(),53:29.7,start,org.junit.runners.model.TestClass.getJavaClass(),4.84301E+12,junit-4.12,184,return,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod),4.84301E+12,junit-4.12,225,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.getName(),53:29.7,start,org.junit.runners.model.FrameworkMethod.getName(),4.84301E+12,junit-4.12,60,call,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.getName(),53:29.7,start,org.junit.runners.model.FrameworkMethod.getName(),4.84301E+12,junit-4.12,60,return,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod),4.84301E+12,junit-4.12,225,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.getAnnotations(),53:29.7,start,org.junit.runners.model.FrameworkMethod.getAnnotations(),4.84301E+12,junit-4.12,187,call,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.getAnnotations(),53:29.7,start,org.junit.runners.model.FrameworkMethod.getAnnotations(),4.84301E+12,junit-4.12,187,return,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])",53:29.7,start,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])",4.84301E+12,junit-4.12,86,call,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.Suite.describeChild(java.lang.Object),53:29.7,complete,org.junit.runners.Suite.describeChild(java.lang.Object),4.84301E+12,junit-4.12,27,call,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.Suite.describeChild(org.junit.runner.Runner),53:29.7,complete,org.junit.runners.Suite.describeChild(org.junit.runner.Runner),4.84301E+12,junit-4.12,123,call,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getDescription(),53:29.7,complete,org.junit.runners.ParentRunner.getDescription(),4.84301E+12,junit-4.12,349,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getName(),53:29.7,complete,org.junit.runners.ParentRunner.getName(),4.84301E+12,junit-4.12,303,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getName(),53:29.7,complete,org.junit.runners.model.TestClass.getName(),4.84301E+12,junit-4.12,191,call,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getName(),53:29.7,complete,org.junit.runners.model.TestClass.getName(),4.84301E+12,junit-4.12,191,return,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getName(),53:29.7,complete,org.junit.runners.ParentRunner.getName(),4.84301E+12,junit-4.12,303,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getRunnerAnnotations(),53:29.7,complete,org.junit.runners.ParentRunner.getRunnerAnnotations(),4.84301E+12,junit-4.12,340,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getAnnotations(),53:29.7,complete,org.junit.runners.model.TestClass.getAnnotations(),4.84301E+12,junit-4.12,212,call,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getAnnotations(),53:29.7,complete,org.junit.runners.model.TestClass.getAnnotations(),4.84301E+12,junit-4.12,212,return,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getRunnerAnnotations(),53:29.7,complete,org.junit.runners.ParentRunner.getRunnerAnnotations(),4.84301E+12,junit-4.12,340,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])",53:29.7,complete,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])",4.84301E+12,junit-4.12,45,call,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])",53:29.7,complete,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])",4.84301E+12,junit-4.12,45,return,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.getChildren(),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.getChildren(),4.84301E+12,junit-4.12,106,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods(),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods(),4.84301E+12,junit-4.12,119,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getTestClass(),53:29.7,complete,org.junit.runners.ParentRunner.getTestClass(),4.84301E+12,junit-4.12,314,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getTestClass(),53:29.7,complete,org.junit.runners.ParentRunner.getTestClass(),4.84301E+12,junit-4.12,314,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class),53:29.7,complete,org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class),4.84301E+12,junit-4.12,126,call,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class),53:29.7,complete,org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class),4.84301E+12,junit-4.12,126,return,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods(),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods(),4.84301E+12,junit-4.12,119,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.getChildren(),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.getChildren(),4.84301E+12,junit-4.12,106,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object),4.84301E+12,junit-4.12,57,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod),4.84301E+12,junit-4.12,93,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.hashCode(),53:29.7,complete,org.junit.runners.model.FrameworkMethod.hashCode(),4.84301E+12,junit-4.12,161,call,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.hashCode(),53:29.7,complete,org.junit.runners.model.FrameworkMethod.hashCode(),4.84301E+12,junit-4.12,161,return,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getTestClass(),53:29.7,complete,org.junit.runners.ParentRunner.getTestClass(),4.84301E+12,junit-4.12,314,call,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getTestClass(),53:29.7,complete,org.junit.runners.ParentRunner.getTestClass(),4.84301E+12,junit-4.12,314,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getJavaClass(),53:29.7,complete,org.junit.runners.model.TestClass.getJavaClass(),4.84301E+12,junit-4.12,184,call,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.TestClass.getJavaClass(),53:29.7,complete,org.junit.runners.model.TestClass.getJavaClass(),4.84301E+12,junit-4.12,184,return,1,TestClass.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod),4.84301E+12,junit-4.12,225,call,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.getName(),53:29.7,complete,org.junit.runners.model.FrameworkMethod.getName(),4.84301E+12,junit-4.12,60,call,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.getName(),53:29.7,complete,org.junit.runners.model.FrameworkMethod.getName(),4.84301E+12,junit-4.12,60,return,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod),4.84301E+12,junit-4.12,225,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.getAnnotations(),53:29.7,complete,org.junit.runners.model.FrameworkMethod.getAnnotations(),4.84301E+12,junit-4.12,187,call,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.getAnnotations(),53:29.7,complete,org.junit.runners.model.FrameworkMethod.getAnnotations(),4.84301E+12,junit-4.12,187,return,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])",53:29.7,complete,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])",4.84301E+12,junit-4.12,86,call,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])",53:29.7,start,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])",4.84301E+12,junit-4.12,86,return,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.hashCode(),53:29.7,start,org.junit.runners.model.FrameworkMethod.hashCode(),4.84301E+12,junit-4.12,161,call,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.hashCode(),53:29.7,start,org.junit.runners.model.FrameworkMethod.hashCode(),4.84301E+12,junit-4.12,161,return,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod),4.84301E+12,junit-4.12,93,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object),53:29.7,start,org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object),4.84301E+12,junit-4.12,57,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Description.addChild(org.junit.runner.Description),53:29.7,start,org.junit.runner.Description.addChild(org.junit.runner.Description),4.84301E+12,junit-4.12,182,call,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Description.addChild(org.junit.runner.Description),53:29.7,start,org.junit.runner.Description.addChild(org.junit.runner.Description),4.84301E+12,junit-4.12,182,return,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getDescription(),53:29.7,start,org.junit.runners.ParentRunner.getDescription(),4.84301E+12,junit-4.12,349,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.Suite.describeChild(org.junit.runner.Runner),53:29.7,start,org.junit.runners.Suite.describeChild(org.junit.runner.Runner),4.84301E+12,junit-4.12,123,return,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.Suite.describeChild(java.lang.Object),53:29.7,start,org.junit.runners.Suite.describeChild(java.lang.Object),4.84301E+12,junit-4.12,27,return,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])",53:29.7,complete,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])",4.84301E+12,junit-4.12,86,return,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.hashCode(),53:29.7,complete,org.junit.runners.model.FrameworkMethod.hashCode(),4.84301E+12,junit-4.12,161,call,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.model.FrameworkMethod.hashCode(),53:29.7,complete,org.junit.runners.model.FrameworkMethod.hashCode(),4.84301E+12,junit-4.12,161,return,1,FrameworkMethod.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod),4.84301E+12,junit-4.12,93,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object),53:29.7,complete,org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object),4.84301E+12,junit-4.12,57,return,1,BlockJUnit4ClassRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Description.addChild(org.junit.runner.Description),53:29.7,complete,org.junit.runner.Description.addChild(org.junit.runner.Description),4.84301E+12,junit-4.12,182,call,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Description.addChild(org.junit.runner.Description),53:29.7,complete,org.junit.runner.Description.addChild(org.junit.runner.Description),4.84301E+12,junit-4.12,182,return,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getDescription(),53:29.7,complete,org.junit.runners.ParentRunner.getDescription(),4.84301E+12,junit-4.12,349,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.Suite.describeChild(org.junit.runner.Runner),53:29.7,complete,org.junit.runners.Suite.describeChild(org.junit.runner.Runner),4.84301E+12,junit-4.12,123,return,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.Suite.describeChild(java.lang.Object),53:29.7,complete,org.junit.runners.Suite.describeChild(java.lang.Object),4.84301E+12,junit-4.12,27,return,1,Suite.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Description.addChild(org.junit.runner.Description),53:29.7,start,org.junit.runner.Description.addChild(org.junit.runner.Description),4.84301E+12,junit-4.12,182,call,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Description.addChild(org.junit.runner.Description),53:29.7,complete,org.junit.runner.Description.addChild(org.junit.runner.Description),4.84301E+12,junit-4.12,182,call,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Description.addChild(org.junit.runner.Description),53:29.7,start,org.junit.runner.Description.addChild(org.junit.runner.Description),4.84301E+12,junit-4.12,182,return,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getDescription(),53:29.7,start,org.junit.runners.ParentRunner.getDescription(),4.84301E+12,junit-4.12,349,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.fireTestRunStarted(org.junit.runner.Description),53:29.7,start,org.junit.runner.notification.RunNotifier.fireTestRunStarted(org.junit.runner.Description),4.84301E+12,junit-4.12,88,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Description.addChild(org.junit.runner.Description),53:29.7,complete,org.junit.runner.Description.addChild(org.junit.runner.Description),4.84301E+12,junit-4.12,182,return,1,Description.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runners.ParentRunner.getDescription(),53:29.7,complete,org.junit.runners.ParentRunner.getDescription(),4.84301E+12,junit-4.12,349,return,1,ParentRunner.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.fireTestRunStarted(org.junit.runner.Description),53:29.7,complete,org.junit.runner.notification.RunNotifier.fireTestRunStarted(org.junit.runner.Description),4.84301E+12,junit-4.12,88,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.7,start,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84302E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.7,start,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84302E+12,junit-4.12,21,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),53:29.7,start,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),4.84302E+12,junit-4.12,67,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),53:29.7,start,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),4.84302E+12,junit-4.12,91,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.7,complete,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84302E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),53:29.7,complete,org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier),4.84302E+12,junit-4.12,21,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),53:29.7,complete,org.junit.runner.notification.RunNotifier$SafeNotifier.run(),4.84302E+12,junit-4.12,67,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),53:29.7,complete,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),4.84302E+12,junit-4.12,91,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testRunStarted(org.junit.runner.Description),53:29.7,start,org.junit.runner.Result$Listener.testRunStarted(org.junit.runner.Description),4.84302E+12,junit-4.12,114,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$500(org.junit.runner.Result),53:29.7,start,org.junit.runner.Result.access$500(org.junit.runner.Result),4.84302E+12,junit-4.12,25,call,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result.access$500(org.junit.runner.Result),53:29.7,start,org.junit.runner.Result.access$500(org.junit.runner.Result),4.84302E+12,junit-4.12,25,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.Result$Listener.testRunStarted(org.junit.runner.Description),53:29.7,start,org.junit.runner.Result$Listener.testRunStarted(org.junit.runner.Description),4.84302E+12,junit-4.12,114,return,1,Result.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),53:29.7,start,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),4.84302E+12,junit-4.12,91,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),53:29.7,start,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),4.84302E+12,junit-4.12,91,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.SynchronizedRunListener.testRunStarted(org.junit.runner.Description),53:29.7,start,org.junit.runner.notification.SynchronizedRunListener.testRunStarted(org.junit.runner.Description),4.84302E+12,junit-4.12,34,call,1,SynchronizedRunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunListener.testRunStarted(org.junit.runner.Description),53:29.7,start,org.junit.runner.notification.RunListener.testRunStarted(org.junit.runner.Description),4.84302E+12,junit-4.12,61,call,1,RunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunListener.testRunStarted(org.junit.runner.Description),53:29.7,start,org.junit.runner.notification.RunListener.testRunStarted(org.junit.runner.Description),4.84302E+12,junit-4.12,61,return,1,RunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.SynchronizedRunListener.testRunStarted(org.junit.runner.Description),53:29.7,start,org.junit.runner.notification.SynchronizedRunListener.testRunStarted(org.junit.runner.Description),4.84302E+12,junit-4.12,34,return,1,SynchronizedRunListener.java,CalculatorTest,,hamcrest-core-1.3
,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),53:29.7,start,org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener),4.84302E+12,junit-4.12,91,return,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",53:29.7,start,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)",4.84302E+12,junit-4.12,21,call,1,RunNotifier.java,CalculatorTest,,hamcrest-core-1.3
